# SOURMASH-MANIFEST-VERSION: 1.0,,,,,,,,,,
internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
ERR5859552.sig,573d76ba70834e89c75080c88c793e7e,573d76ba,21,DNA,0,1000,17038317,1,ERR5859552,-
ERR5859552.sig,8f3fa3af9f3a3fdb6f1ccf5e8a5058b4,8f3fa3af,31,DNA,0,1000,19039892,1,ERR5859552,-
ERR5859552.sig,2fc0870a233750260721ef762f8624b3,2fc0870a,51,DNA,0,1000,17547481,1,ERR5859552,-
ERR5859554.sig,d1266985443895430fb33b99f73ccfc2,d1266985,21,DNA,0,1000,28253511,1,ERR5859554,-
ERR5859554.sig,e07d85be056451c489b1fd4930c2802e,e07d85be,31,DNA,0,1000,32601260,1,ERR5859554,-
ERR5859554.sig,9785f49ff9fad411c70fef70eb5d3659,9785f49f,51,DNA,0,1000,30748111,1,ERR5859554,-
ERR5859555.sig,f4bb8b50d349762a5149aeb161708262,f4bb8b50,21,DNA,0,1000,15852659,1,ERR5859555,-
ERR5859555.sig,f6fbd30ce88b8e1cb355bdf3046ae562,f6fbd30c,31,DNA,0,1000,17439262,1,ERR5859555,-
ERR5859555.sig,0556bb6dbba3976378a6d8e0598e635e,0556bb6d,51,DNA,0,1000,16026956,1,ERR5859555,-
ERR594284.sig,17d8a8a282102b686fb796647cc59de6,17d8a8a2,21,DNA,0,1000,1995832,1,ERR594284,-
ERR594284.sig,78dd8e80748ec3eaf88134026fef99a8,78dd8e80,31,DNA,0,1000,2093838,1,ERR594284,-
ERR594284.sig,c2e63c61aeac50b394fa448b596a4be0,c2e63c61,51,DNA,0,1000,1930262,1,ERR594284,-
ERR594286.sig,b0effe67cbbe735adb8448ecf3894118,b0effe67,21,DNA,0,1000,6817835,1,ERR594286,-
ERR594286.sig,3176cf86e457221fbbe07b400af06c48,3176cf86,31,DNA,0,1000,7903973,1,ERR594286,-
ERR594286.sig,19ba129eb04fd646fc16f26cbd7bc7d9,19ba129e,51,DNA,0,1000,7787687,1,ERR594286,-
ERR594289.sig,9f4bff6e90b55d1461d54fab64b6620b,9f4bff6e,21,DNA,0,1000,6187049,1,ERR594289,-
ERR594289.sig,6833c8a309c78d00de623b0a610efa01,6833c8a3,31,DNA,0,1000,6662598,1,ERR594289,-
ERR594289.sig,6024c5c8ffc2675911d3e3ee20396aec,6024c5c8,51,DNA,0,1000,6177351,1,ERR594289,-
ERR594290.sig,2a6498d0b8231d77f5172c6ecb249825,2a6498d0,21,DNA,0,1000,3934003,1,ERR594290,-
ERR594290.sig,cdae170ec4c47b7fcdaac069f19e8f5e,cdae170e,31,DNA,0,1000,4067243,1,ERR594290,-
ERR594290.sig,89855d58a84447bba70614703072ec30,89855d58,51,DNA,0,1000,3614183,1,ERR594290,-
ERR594294.sig,b207885c4316397e1ab25750f36917d2,b207885c,21,DNA,0,1000,5276888,1,ERR594294,-
ERR594294.sig,d6f162961a160210a8e21610aca8d82d,d6f16296,31,DNA,0,1000,6301481,1,ERR594294,-
ERR594294.sig,ad397c8c1f9eb43637ea3bdaacb8de52,ad397c8c,51,DNA,0,1000,6284006,1,ERR594294,-
ERR594297.sig,27c9f7975488462fb08877a5f3ddc10a,27c9f797,21,DNA,0,1000,6752765,1,ERR594297,-
ERR594297.sig,85b4e04ac0baae2e5fe466dcbaed03df,85b4e04a,31,DNA,0,1000,7834776,1,ERR594297,-
ERR594297.sig,b0a5882edca636bd2a37292db5a9eb84,b0a5882e,51,DNA,0,1000,7701804,1,ERR594297,-
ERR594298.sig,671070110eb6966318367355378efe7d,67107011,21,DNA,0,1000,8581548,1,ERR594298,-
ERR594298.sig,47ae3fd4d06c40dc80343ee274e54208,47ae3fd4,31,DNA,0,1000,9443026,1,ERR594298,-
ERR594298.sig,9892101211a9a7bf27fe5aab01c72474,98921012,51,DNA,0,1000,8555741,1,ERR594298,-
ERR594301.sig,69b9409072c64e934176c466d8bec2fa,69b94090,21,DNA,0,1000,5815691,1,ERR594301,-
ERR594301.sig,51541ae05101b2780cb8620d52af675f,51541ae0,31,DNA,0,1000,6467482,1,ERR594301,-
ERR594301.sig,324ecefb636df31243bf7cce77bc2d01,324ecefb,51,DNA,0,1000,6117605,1,ERR594301,-
ERR594302.sig,948d80edb3f7b91406c484ec0d1e6ae5,948d80ed,21,DNA,0,1000,8831019,1,ERR594302,-
ERR594302.sig,c43a6684e30888ddf8341c9ca04cb6c5,c43a6684,31,DNA,0,1000,9780998,1,ERR594302,-
ERR594302.sig,afec190877aa54a20a1b742098708015,afec1908,51,DNA,0,1000,9233909,1,ERR594302,-
ERR594303.sig,556bad386d4e00807579e0b28e80f11f,556bad38,21,DNA,0,1000,7353864,1,ERR594303,-
ERR594303.sig,5506e60523c5a80f739137da57525000,5506e605,31,DNA,0,1000,8461681,1,ERR594303,-
ERR594303.sig,d88331336aec150df93b28d1a81396c1,d8833133,51,DNA,0,1000,8095104,1,ERR594303,-
ERR594304.sig,d197d30af82336c389b4e33daf5eda02,d197d30a,21,DNA,0,1000,4451861,1,ERR594304,-
ERR594304.sig,df3331e815a71052fe9becaecf2a837f,df3331e8,31,DNA,0,1000,5153164,1,ERR594304,-
ERR594304.sig,501c5a67bf3fa6ad84bd487ac23c0bb7,501c5a67,51,DNA,0,1000,5050274,1,ERR594304,-
ERR594305.sig,a6e2b5c27bbe448f6c9549a93f779f32,a6e2b5c2,21,DNA,0,1000,4839434,1,ERR594305,-
ERR594305.sig,cd30f32fcba52c22fd00b657f8617ed1,cd30f32f,31,DNA,0,1000,5551567,1,ERR594305,-
ERR594305.sig,be673c2fb9a277a5c527baa7f80d0d39,be673c2f,51,DNA,0,1000,5387509,1,ERR594305,-
ERR594310.sig,5d46446bca9cb5dfb1da09da908692b3,5d46446b,21,DNA,0,1000,6324255,1,ERR594310,-
ERR594310.sig,8a9caf0c6fc1de28b95047605334ae3d,8a9caf0c,31,DNA,0,1000,7747343,1,ERR594310,-
ERR594310.sig,67aa9fd538c32eb98f7532779820d788,67aa9fd5,51,DNA,0,1000,8056867,1,ERR594310,-
ERR594311.sig,21d6a0cef6edeaa6344a24f2721d259e,21d6a0ce,21,DNA,0,1000,3669715,1,ERR594311,-
ERR594311.sig,9540de71888754533ab591905bb56613,9540de71,31,DNA,0,1000,4452291,1,ERR594311,-
ERR594311.sig,395e0d67a7a6c7da5754d9bc1882a0fc,395e0d67,51,DNA,0,1000,4651069,1,ERR594311,-
ERR594312.sig,cf80c5642592235b9f8373b1c05a9fa6,cf80c564,21,DNA,0,1000,2835123,1,ERR594312,-
ERR594312.sig,c57943d3ff80616732b551b92eed93ec,c57943d3,31,DNA,0,1000,3007080,1,ERR594312,-
ERR594312.sig,c5ae178df989728376bfb50f4ade9324,c5ae178d,51,DNA,0,1000,2779081,1,ERR594312,-
ERR594313.sig,265e77d6c8dac6d61d8ce2038cccf8dc,265e77d6,21,DNA,0,1000,4336108,1,ERR594313,-
ERR594313.sig,05951c3c47937378609883742313c185,05951c3c,31,DNA,0,1000,5193151,1,ERR594313,-
ERR594313.sig,8a8ce3273c43b0348d37f54da83f6e81,8a8ce327,51,DNA,0,1000,5383589,1,ERR594313,-
ERR594318.sig,abd21448146e529610600118d5394188,abd21448,21,DNA,0,1000,5925636,1,ERR594318,-
ERR594318.sig,7cad2674ef3022e9179362daabcca021,7cad2674,31,DNA,0,1000,7474342,1,ERR594318,-
ERR594318.sig,c01a0b07ed4dec4554f32b418ffedd2e,c01a0b07,51,DNA,0,1000,7605850,1,ERR594318,-
ERR594321.sig,99e51fc830add625ab1d5d80d7d71146,99e51fc8,21,DNA,0,1000,6153259,1,ERR594321,-
ERR594321.sig,c475140afd1c2d29dcb8f883646a9b88,c475140a,31,DNA,0,1000,7213757,1,ERR594321,-
ERR594321.sig,0c5ef9d8a841e77c858d795c648a3667,0c5ef9d8,51,DNA,0,1000,6967785,1,ERR594321,-
ERR594322.sig,293667502cf28df11fb1123f2a7b50b8,29366750,21,DNA,0,1000,5717131,1,ERR594322,-
ERR594322.sig,a66e6d6d5177cc3ddcabe357357a862b,a66e6d6d,31,DNA,0,1000,6228724,1,ERR594322,-
ERR594322.sig,e6bc99b1f96f109b0dfa33ad6da5ea75,e6bc99b1,51,DNA,0,1000,5812845,1,ERR594322,-
ERR594323.sig,ebbc477602f63bb0be7f40218788d6d4,ebbc4776,21,DNA,0,1000,5607409,1,ERR594323,-
ERR594323.sig,88a84362903855dc6b95f49545d1d206,88a84362,31,DNA,0,1000,5979167,1,ERR594323,-
ERR594323.sig,70fca64e60dbf2f928292f7c25a7e5c8,70fca64e,51,DNA,0,1000,5529054,1,ERR594323,-
ERR594331.sig,d5f41af77adf73fcfc10a9c49cf9e558,d5f41af7,21,DNA,0,1000,7553632,1,ERR594331,-
ERR594331.sig,17b9c75fd88b8df0127337f1f88c96be,17b9c75f,31,DNA,0,1000,8368270,1,ERR594331,-
ERR594331.sig,1418a552e387a11e2ef4cbf39f5f6077,1418a552,51,DNA,0,1000,7981968,1,ERR594331,-
ERR594332.sig,e8f4a0168607e63c4a4cac11f231ee65,e8f4a016,21,DNA,0,1000,5713262,1,ERR594332,-
ERR594332.sig,09b1eebb3de163e6f50a8d1019a68165,09b1eebb,31,DNA,0,1000,6697852,1,ERR594332,-
ERR594332.sig,be61222ade2edab18e8df9c8bdc8daae,be61222a,51,DNA,0,1000,6722601,1,ERR594332,-
ERR594333.sig,71b75eefd75a5f1d1f5825090858d0c2,71b75eef,21,DNA,0,1000,7961055,1,ERR594333,-
ERR594333.sig,4e546d4b1041259a92bc019accf20dc9,4e546d4b,31,DNA,0,1000,8728223,1,ERR594333,-
ERR594333.sig,02f4b7fe7f0833bb6394ddddaa8633db,02f4b7fe,51,DNA,0,1000,8274768,1,ERR594333,-
ERR594335.sig,f97e155eb07ae7d638a4b9f192750323,f97e155e,21,DNA,0,1000,6781978,1,ERR594335,-
ERR594335.sig,34b99776e142c64c37bef0216043de5b,34b99776,31,DNA,0,1000,8015840,1,ERR594335,-
ERR594335.sig,b73cc162c4807b8b76e10804deb72b66,b73cc162,51,DNA,0,1000,7935764,1,ERR594335,-
ERR594336.sig,6c2e36750e8801c35802ee85d7d59a02,6c2e3675,21,DNA,0,1000,6965287,1,ERR594336,-
ERR594336.sig,20995910a89731eb38b7e5035c99b0ed,20995910,31,DNA,0,1000,8426814,1,ERR594336,-
ERR594336.sig,2158eba695da72c854413f4ced37f5a2,2158eba6,51,DNA,0,1000,8374242,1,ERR594336,-
ERR594337.sig,872b1cb5cbd036026c1aa22f3e7a452e,872b1cb5,21,DNA,0,1000,6839417,1,ERR594337,-
ERR594337.sig,c0df4c53d985c1c18b0eb7be4178ee4d,c0df4c53,31,DNA,0,1000,7518750,1,ERR594337,-
ERR594337.sig,b4c186963cfb82ce9ab3e18a53648650,b4c18696,51,DNA,0,1000,6879420,1,ERR594337,-
ERR594338.sig,80354f2160deb5091c9c49588d52f00a,80354f21,21,DNA,0,1000,6217025,1,ERR594338,-
ERR594338.sig,f3ecc1492e0e70b0cbcd74631b3d3d7f,f3ecc149,31,DNA,0,1000,6648872,1,ERR594338,-
ERR594338.sig,0389adae8662a1e072a599ae1cffa513,0389adae,51,DNA,0,1000,6144114,1,ERR594338,-
ERR594340.sig,1bb9a23318cd0f6743b4e88f7ee2cfdd,1bb9a233,21,DNA,0,1000,5334394,1,ERR594340,-
ERR594340.sig,0781a53376bb6da2d1eaa29aad88a4bf,0781a533,31,DNA,0,1000,6615758,1,ERR594340,-
ERR594340.sig,c93fc383e0b3779a9929fabc7546e9df,c93fc383,51,DNA,0,1000,6761064,1,ERR594340,-
ERR594343.sig,30f07691516f5617aaa2b04ce0629795,30f07691,21,DNA,0,1000,4283426,1,ERR594343,-
ERR594343.sig,325b9421bb7e202ac0a6ba85ff526d61,325b9421,31,DNA,0,1000,5077995,1,ERR594343,-
ERR594343.sig,3032c1b493031b88715b194c8b591db7,3032c1b4,51,DNA,0,1000,5121564,1,ERR594343,-
ERR594345.sig,12ebf51a7ae19eb3e5d316e5d04d6715,12ebf51a,21,DNA,0,1000,6960832,1,ERR594345,-
ERR594345.sig,61aff050e8a16e777a9af3958309a8e5,61aff050,31,DNA,0,1000,7376341,1,ERR594345,-
ERR594345.sig,6c8c4951411e31046b2fe2d567bef520,6c8c4951,51,DNA,0,1000,6750784,1,ERR594345,-
ERR594348.sig,6363a6966126cc63217111f864c3e51b,6363a696,21,DNA,0,1000,6540402,1,ERR594348,-
ERR594348.sig,bc71c119aaaeac4ec2959b9d1a3222bf,bc71c119,31,DNA,0,1000,7522104,1,ERR594348,-
ERR594348.sig,3d8a19982ad08155d00aba0f5eab49c0,3d8a1998,51,DNA,0,1000,7208141,1,ERR594348,-
ERR594349.sig,47f0b6b9d47ee88d1c75feeb91d1e007,47f0b6b9,21,DNA,0,1000,5820855,1,ERR594349,-
ERR594349.sig,aaf1b5ceba95a62d3a74dce2be7a2dac,aaf1b5ce,31,DNA,0,1000,7262553,1,ERR594349,-
ERR594349.sig,bd8157a50d1780b48e0cb6a4c82330b9,bd8157a5,51,DNA,0,1000,7439243,1,ERR594349,-
ERR598942.sig,980f0207269dcaf0fa66e984872f184c,980f0207,21,DNA,0,1000,7009692,1,ERR598942,-
ERR598942.sig,f03897b3fbf9effdf804fe493478a695,f03897b3,31,DNA,0,1000,7770828,1,ERR598942,-
ERR598942.sig,25a399fc7eda035b00a6492f9cf759e7,25a399fc,51,DNA,0,1000,7262166,1,ERR598942,-
ERR598944.sig,a0857e7a8671d54b9fe56fcd6d347d6f,a0857e7a,21,DNA,0,1000,8341511,1,ERR598944,-
ERR598944.sig,e3e53a423400d45d5d6b9a45b6fb9066,e3e53a42,31,DNA,0,1000,9188104,1,ERR598944,-
ERR598944.sig,2e9eaafa713513fc41673cbdb3a023f8,2e9eaafa,51,DNA,0,1000,8501854,1,ERR598944,-
ERR598946.sig,91e4dfa3ede1993a6abbe140af9d8269,91e4dfa3,21,DNA,0,1000,3728271,1,ERR598946,-
ERR598946.sig,539614e4ec1c4497511d45cc31a7d549,539614e4,31,DNA,0,1000,4035523,1,ERR598946,-
ERR598946.sig,6dd190f9f696ff5b6640f1508b29d5c4,6dd190f9,51,DNA,0,1000,3805508,1,ERR598946,-
ERR598947.sig,4e683fd9391155a779cf648927b32ccb,4e683fd9,21,DNA,0,1000,7357190,1,ERR598947,-
ERR598947.sig,5f54a97f620b351b1aa2c4d3fc5d40e7,5f54a97f,31,DNA,0,1000,8117963,1,ERR598947,-
ERR598947.sig,da657633a81af5990e1b26c19f911adf,da657633,51,DNA,0,1000,7655389,1,ERR598947,-
ERR598948.sig,64f32318d600c79cba7a0f3fb8e21786,64f32318,21,DNA,0,1000,7146935,1,ERR598948,-
ERR598948.sig,0d33272f8d04bcebdd81ea82042038eb,0d33272f,31,DNA,0,1000,7760963,1,ERR598948,-
ERR598948.sig,951a8e6eded71a6184255eb30c2be137,951a8e6e,51,DNA,0,1000,6919279,1,ERR598948,-
ERR598953.sig,7b436a652e59c925fd39ad56d87c5916,7b436a65,21,DNA,0,1000,2141903,1,ERR598953,-
ERR598953.sig,273a3b41c5c018b5f6a14c2e54a15bb6,273a3b41,31,DNA,0,1000,2261054,1,ERR598953,-
ERR598953.sig,49e17b51dfdb49c8f0d17ebb95bc8edb,49e17b51,51,DNA,0,1000,2062163,1,ERR598953,-
ERR598954.sig,5ca68c52aa75dc2fb06ffa7fa80212d2,5ca68c52,21,DNA,0,1000,9806632,1,ERR598954,-
ERR598954.sig,9ce9e156a6513a500b0cd81aebb08db6,9ce9e156,31,DNA,0,1000,10850326,1,ERR598954,-
ERR598954.sig,6ab51a084929d0f31201c494757b0c76,6ab51a08,51,DNA,0,1000,10013649,1,ERR598954,-
ERR598955.sig,92c798213899c7c0568fd1273f75d4f6,92c79821,21,DNA,0,1000,5308502,1,ERR598955,-
ERR598955.sig,3cd311ebeb765b83e0c1c98c888a427a,3cd311eb,31,DNA,0,1000,6191888,1,ERR598955,-
ERR598955.sig,8334cb8fce72307a0d5d984ed756e1ed,8334cb8f,51,DNA,0,1000,6113639,1,ERR598955,-
ERR598957.sig,889741b0047cbabf34ecdd1abf5835df,889741b0,21,DNA,0,1000,10158262,1,ERR598957,-
ERR598957.sig,4419995d2cbac96582e8adfa83dd565f,4419995d,31,DNA,0,1000,11207313,1,ERR598957,-
ERR598957.sig,9bdda0c3886a488b90639b1b374145bc,9bdda0c3,51,DNA,0,1000,10046155,1,ERR598957,-
ERR598961.sig,ff3be4f65eb5134146c3f0b20870888b,ff3be4f6,21,DNA,0,1000,7688808,1,ERR598961,-
ERR598961.sig,5536a7c5cbe43df35fd3f04b97c60f69,5536a7c5,31,DNA,0,1000,8756301,1,ERR598961,-
ERR598961.sig,0451fc81ca1c72d0c5714b28c643530e,0451fc81,51,DNA,0,1000,8182717,1,ERR598961,-
ERR598963.sig,43c9ed9a733a6a25029afbb1845ad049,43c9ed9a,21,DNA,0,1000,8902756,1,ERR598963,-
ERR598963.sig,a996b613f4836bd963c967d4972d1bb1,a996b613,31,DNA,0,1000,9893896,1,ERR598963,-
ERR598963.sig,32d7a0d28e11ffda59bc95bcd599d6b9,32d7a0d2,51,DNA,0,1000,9187482,1,ERR598963,-
ERR598964.sig,0a4ba9418c1e7f2108db48c7c5ffdbae,0a4ba941,21,DNA,0,1000,9634801,1,ERR598964,-
ERR598964.sig,1688efcd624e82d1f1195ac84242e3f2,1688efcd,31,DNA,0,1000,10667818,1,ERR598964,-
ERR598964.sig,b716030e8352f43da3e365f6747e0b2f,b716030e,51,DNA,0,1000,9937217,1,ERR598964,-
ERR598965.sig,fa94bdefe5db0a2f0eaa797ceaf2db33,fa94bdef,21,DNA,0,1000,4493644,1,ERR598965,-
ERR598965.sig,c8a8e680e39648b3f66b4e82160a6dbc,c8a8e680,31,DNA,0,1000,5491978,1,ERR598965,-
ERR598965.sig,9a9224833629a997b251666987ceac93,9a922483,51,DNA,0,1000,5753074,1,ERR598965,-
ERR598968.sig,cbf3921fe984460842a2b67859343904,cbf3921f,21,DNA,0,1000,7672324,1,ERR598968,-
ERR598968.sig,b6bd7c1e7c7fc27814d75093fd65c860,b6bd7c1e,31,DNA,0,1000,8554354,1,ERR598968,-
ERR598968.sig,90f4d0ec4082be66e00a2dbf8f30819f,90f4d0ec,51,DNA,0,1000,7811434,1,ERR598968,-
ERR598971.sig,e8f34995617083ac027b06fa50221fcd,e8f34995,21,DNA,0,1000,6580418,1,ERR598971,-
ERR598971.sig,60a8c0c820f26bedd03bed1031121dc0,60a8c0c8,31,DNA,0,1000,7140078,1,ERR598971,-
ERR598971.sig,2c9f9f495907a0f656c3b7391ccac7d7,2c9f9f49,51,DNA,0,1000,6499275,1,ERR598971,-
ERR598974.sig,ee95eca62e8ae8151d9a9d2caa67db46,ee95eca6,21,DNA,0,1000,2032048,1,ERR598974,-
ERR598974.sig,5f9fbb76938e4e5671f01bd4eb315c20,5f9fbb76,31,DNA,0,1000,2179447,1,ERR598974,-
ERR598974.sig,512c3896fef9a22305e027ab538a1c46,512c3896,51,DNA,0,1000,1972318,1,ERR598974,-
ERR598976.sig,057930128690e51b8f12d738c69d4a37,05793012,21,DNA,0,1000,7890071,1,ERR598976,-
ERR598976.sig,1fe611ede58d1c41b251bfeb43013529,1fe611ed,31,DNA,0,1000,8953314,1,ERR598976,-
ERR598976.sig,6ec96642370c08153da4618fcad93198,6ec96642,51,DNA,0,1000,8345409,1,ERR598976,-
ERR598978.sig,73c573da2aaf6fd049ffbe19780b9b45,73c573da,21,DNA,0,1000,4898214,1,ERR598978,-
ERR598978.sig,e40c395557628737a25a1519b782c2e2,e40c3955,31,DNA,0,1000,5585456,1,ERR598978,-
ERR598978.sig,cf09dc9db37af3a7cc8b5156024d0cad,cf09dc9d,51,DNA,0,1000,5399838,1,ERR598978,-
ERR598980.sig,e69e8e82fdef89ac495ee90aafcf9a56,e69e8e82,21,DNA,0,1000,9935315,1,ERR598980,-
ERR598980.sig,da9004dd9b44818a89d07594625393af,da9004dd,31,DNA,0,1000,10868606,1,ERR598980,-
ERR598980.sig,b41c4643b5ca35dcaeb3b576aaf4db80,b41c4643,51,DNA,0,1000,10102414,1,ERR598980,-
ERR598981.sig,3f0817b442aba91002bdd613f807829e,3f0817b4,21,DNA,0,1000,1383752,1,ERR598981,-
ERR598981.sig,2cc2277823980a50e6994700ba6deba5,2cc22778,31,DNA,0,1000,1437181,1,ERR598981,-
ERR598981.sig,0617072cc0e250779b81a41e5197ef9a,0617072c,51,DNA,0,1000,1280392,1,ERR598981,-
ERR598983.sig,b0e75ad3cce9ae232b9e16e5b974b114,b0e75ad3,21,DNA,0,1000,9245218,1,ERR598983,-
ERR598983.sig,488fae0c15ee3e332182b8904e69f478,488fae0c,31,DNA,0,1000,9922667,1,ERR598983,-
ERR598983.sig,df08868f9c389f7a01838a870f4e5a02,df08868f,51,DNA,0,1000,8646819,1,ERR598983,-
ERR598984.sig,5e0ebccbd5812d132afc3c038693a6d3,5e0ebccb,21,DNA,0,1000,9539508,1,ERR598984,-
ERR598984.sig,402c48331b6c963e0d91377434b36cf8,402c4833,31,DNA,0,1000,10305515,1,ERR598984,-
ERR598984.sig,0f8ed7f4100dfe84c873e234a3676624,0f8ed7f4,51,DNA,0,1000,9125379,1,ERR598984,-
ERR598985.sig,9747376a3a671f266529bb6fbefdc3ac,9747376a,21,DNA,0,1000,7457215,1,ERR598985,-
ERR598985.sig,26729727cd2b209294f9bba32a8514a5,26729727,31,DNA,0,1000,8176594,1,ERR598985,-
ERR598985.sig,28bc82371ef7ef81d38c84aff321a8b4,28bc8237,51,DNA,0,1000,7528216,1,ERR598985,-
ERR598986.sig,64763600c7531f5a445e6aea218a2c21,64763600,21,DNA,0,1000,9750957,1,ERR598986,-
ERR598986.sig,8e9115eee6c526a1b0ab28f13c91be57,8e9115ee,31,DNA,0,1000,10702687,1,ERR598986,-
ERR598986.sig,ab2d4cae8a58af3ad87c9822ecfa152a,ab2d4cae,51,DNA,0,1000,9561776,1,ERR598986,-
ERR598993.sig,f29f541f9889811b96e29dd1ed5d2b1f,f29f541f,21,DNA,0,1000,5171502,1,ERR598993,-
ERR598993.sig,7973b6183c85766161e16dfcd43194db,7973b618,31,DNA,0,1000,5980172,1,ERR598993,-
ERR598993.sig,7a60875d6c58a79bd1fce3072fd40a8a,7a60875d,51,DNA,0,1000,5840320,1,ERR598993,-
ERR598995.sig,2948ba7919372d6ebb6ccdeb4330a80f,2948ba79,21,DNA,0,1000,12293541,1,ERR598995,-
ERR598995.sig,08e09cf6f1552c8d16ed2178a6d85b55,08e09cf6,31,DNA,0,1000,13320774,1,ERR598995,-
ERR598995.sig,416794dcc3245c570f3d765c82d18231,416794dc,51,DNA,0,1000,11719304,1,ERR598995,-
ERR598996.sig,902926d951f1d23fd1b95a80cfaff688,902926d9,21,DNA,0,1000,7966674,1,ERR598996,-
ERR598996.sig,7b97bb115394b52675805097dde79059,7b97bb11,31,DNA,0,1000,9114481,1,ERR598996,-
ERR598996.sig,9d5fdcc694537553df761fc8f1101e87,9d5fdcc6,51,DNA,0,1000,8493617,1,ERR598996,-
ERR598999.sig,9cddce1b08f6f1b82a2b0b157ef0db8f,9cddce1b,21,DNA,0,1000,3805141,1,ERR598999,-
ERR598999.sig,0cf8945bedbc5977ed9f87e4188b8093,0cf8945b,31,DNA,0,1000,3938106,1,ERR598999,-
ERR598999.sig,5e2dd0ca2db35b8cfbc3739571f9dd8a,5e2dd0ca,51,DNA,0,1000,3339436,1,ERR598999,-
ERR599000.sig,731e7e6ca89f2e7c9119851130462185,731e7e6c,21,DNA,0,1000,8574488,1,ERR599000,-
ERR599000.sig,b414706f3868b45e433175c6de9c4b8e,b414706f,31,DNA,0,1000,9168026,1,ERR599000,-
ERR599000.sig,9c62ede5f452d2ce81b3be56fa01d251,9c62ede5,51,DNA,0,1000,8314307,1,ERR599000,-
ERR599001.sig,6075540b75378735092fb2994393523b,6075540b,21,DNA,0,1000,8947449,1,ERR599001,-
ERR599001.sig,cb8f68dce3f0590eca84fe9437c03053,cb8f68dc,31,DNA,0,1000,9953995,1,ERR599001,-
ERR599001.sig,f0e3ae3a80d41e99923adb5f8e90bce4,f0e3ae3a,51,DNA,0,1000,9104315,1,ERR599001,-
ERR599002.sig,2fe2a6842b147c8676883db55a2a6712,2fe2a684,21,DNA,0,1000,6453817,1,ERR599002,-
ERR599002.sig,0ba07f06970d3c6a525c893d905fefd1,0ba07f06,31,DNA,0,1000,7690272,1,ERR599002,-
ERR599002.sig,0cd1188f25c6022d65c279c7b05162b6,0cd1188f,51,DNA,0,1000,7476348,1,ERR599002,-
ERR599004.sig,64b708146211963d7f39ed782a6593d2,64b70814,21,DNA,0,1000,2527344,1,ERR599004,-
ERR599004.sig,965487d04bd6ab863f8f27ce768f82f7,965487d0,31,DNA,0,1000,2574961,1,ERR599004,-
ERR599004.sig,bb1710179c1c532e24fba62e97558eb3,bb171017,51,DNA,0,1000,2222850,1,ERR599004,-
ERR599005.sig,3735a67b6f66b4688b73f314eb2de306,3735a67b,21,DNA,0,1000,6739182,1,ERR599005,-
ERR599005.sig,306e59ed0561125bacce2245c4eed59e,306e59ed,31,DNA,0,1000,7056963,1,ERR599005,-
ERR599005.sig,d36237ecc3602368f588fce038d8e263,d36237ec,51,DNA,0,1000,6013024,1,ERR599005,-
ERR599006.sig,1078db98c1479538c9bac7626696c2c4,1078db98,21,DNA,0,1000,7661023,1,ERR599006,-
ERR599006.sig,8448ae7d81229a5c6dac8f9a130a64b3,8448ae7d,31,DNA,0,1000,8398381,1,ERR599006,-
ERR599006.sig,218e462b94bcc2ee3d69451df6ae526e,218e462b,51,DNA,0,1000,7515117,1,ERR599006,-
ERR599007.sig,018fab9b84fdeb9f9582fa6713bdeb2c,018fab9b,21,DNA,0,1000,5287270,1,ERR599007,-
ERR599007.sig,b7512b77323d627889c8a87540c6747d,b7512b77,31,DNA,0,1000,6080680,1,ERR599007,-
ERR599007.sig,eb1135850f1f834c2265507b37d4e323,eb113585,51,DNA,0,1000,5844467,1,ERR599007,-
ERR599008.sig,61d053c384fbfbc4dd7b31be1c10bb65,61d053c3,21,DNA,0,1000,7608981,1,ERR599008,-
ERR599008.sig,0f9747dbb010cfd870665745f059b30a,0f9747db,31,DNA,0,1000,7931413,1,ERR599008,-
ERR599008.sig,f656c1a0ab16303610270d54cc26d184,f656c1a0,51,DNA,0,1000,6941319,1,ERR599008,-
ERR599012.sig,2695034be7b68d6a69544627ddb0cd02,2695034b,21,DNA,0,1000,6901641,1,ERR599012,-
ERR599012.sig,9f519f541ff8756d2493551558a3443f,9f519f54,31,DNA,0,1000,7736025,1,ERR599012,-
ERR599012.sig,776a986a7b7e821be708f3f8839ea137,776a986a,51,DNA,0,1000,7193642,1,ERR599012,-
ERR599014.sig,9281d24c770bf0498abdd7384e6fdae1,9281d24c,21,DNA,0,1000,8855009,1,ERR599014,-
ERR599014.sig,f3291c439fd9ca931e1ddfc367208c36,f3291c43,31,DNA,0,1000,10351797,1,ERR599014,-
ERR599014.sig,828e9ea19ed3aedc3522724c86479403,828e9ea1,51,DNA,0,1000,9819899,1,ERR599014,-
ERR599020.sig,fa247e4c12c9bb6f8fbdf107df3eb4c2,fa247e4c,21,DNA,0,1000,9675358,1,ERR599020,-
ERR599020.sig,f0f4ae037bc17f9c2ac21968be9ef27d,f0f4ae03,31,DNA,0,1000,10687407,1,ERR599020,-
ERR599020.sig,ebcf05ccb710ad5ba86326c6693485aa,ebcf05cc,51,DNA,0,1000,9679440,1,ERR599020,-
ERR599026.sig,a6d9bbfb69a5ef8a9d68c8edfa29dc75,a6d9bbfb,21,DNA,0,1000,7530422,1,ERR599026,-
